"SECTOR_OID","SECTOR","BUSINESSACT_ID","ACTIVITY_TITLE","LICENCE_OID","LICENCE","REGULATION_AREA","DA_ENGLAND","DA_SCOTLAND","DA_WALES","DA_NIRELAND","ALL_OF_UK"
"1000125","Telecommunications equipment manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000127","Recording media manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1083742893","Pollution prevention and control permit - Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000129","Jewellery manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000130","Watch and clock manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1083742893","Pollution prevention and control permit - Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000133","Sports equipment manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1084061625","Pollution prevention and control permit Part A and B (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000135","Musical instrument manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1084061625","Pollution prevention and control permit Part A and B (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000135","Musical instrument manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000139","Agricultural materials wholesale","1045","Produce, store or dispose of ozone-depleting substances","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000140","Agricultural materials wholesale agents","1045","Produce, store or dispose of ozone-depleting substances","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000148","Petroleum and fuel products wholesale","1045","Produce, store or dispose of ozone-depleting substances","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000149","Petroleum and fuel products wholesale agents","1045","Produce, store or dispose of ozone-depleting substances","1083742893","Pollution prevention and control permit - Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000091","Beauty and toilet products manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1084061625","Pollution prevention and control permit Part A and B (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000091","Beauty and toilet products manufacturing","1045","Produce, store or dispose of ozone-depleting substances","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000049","Architectural services","1049","Certify design or construction projects","1084011528","Issue certificates of design or construction (Scotland) ","Construction and property","0","1","0","0","0"
"1000052","Quantity surveying","1049","Certify design or construction projects","1084011528","Issue certificates of design or construction (Scotland) ","Construction and property","0","1","0","0","0"
"1000487","Artists and artists companies","1051","Perform hypnotism","1083741032","Hypnotism authorisation (England, Scotland &amp; Wales)","Hospitality, leisure and entertainment","1","1","1","0","0"
"1000300","Tour operator services","1052","Carry out diving activities","1084032874","Diving protected wrecks licence (All UK)","Transport","1","1","1","1","0"
"1000327","Solicitor services","1053","Offer professional legal services","1084061704","Practising as a barrister (Northern Ireland)","Professional, legal and financial services","0","0","0","1","0"
"1000326","Barrister services","1053","Offer professional legal services","1084145511","Practising as a costs lawyer (England and Wales)","Professional, legal and financial services","1","0","1","0","0"
"1000329","Arbitration and conciliation services","1053","Offer professional legal services","1084061668","Practising as an advocate (Scotland)","Professional, legal and financial services","0","1","0","0","0"
"1000330","Insolvency services","1053","Offer professional legal services","1084061704","Practising as a barrister (Northern Ireland)","Professional, legal and financial services","0","0","0","1","0"
"1000330","Insolvency services","1053","Offer professional legal services","1084176885","Solicitor's practising certificate (Northern Ireland)","Professional, legal and financial services","0","0","0","1","0"
